date,Midwest,National,Northeast,South,West,date_period
2024-02-03,6.406372402525948,6.994786914169454,6.4383856651729126,10.221092904742573,6.412614492684772,1 Year
2024-02-10,6.791036727762096,6.900546866890378,5.7017531929473595,9.557545442662162,6.453240056494633,All Results
2024-02-10,6.791036727762096,6.900546866890378,5.7017531929473595,9.557545442662162,6.453240056494633,1 Year
2024-02-17,7.209281848879954,6.5169091492874625,5.475155530383005,9.351045847382625,5.496622596839723,All Results
2024-02-17,7.209281848879954,6.5169091492874625,5.475155530383005,9.351045847382625,5.496622596839723,1 Year
2024-02-24,6.543737109924413,5.890755728500654,4.3058141228994335,8.842083522007428,4.594098183381394,All Results
2024-02-24,6.543737109924413,5.890755728500654,4.3058141228994335,8.842083522007428,4.594098183381394,1 Year
2024-03-02,6.254235937897212,4.891861773745337,3.577327224225451,7.322223920379228,3.4684910833915925,All Results
2024-03-02,6.254235937897212,4.891861773745337,3.577327224225451,7.322223920379228,3.4684910833915925,1 Year
2024-03-09,4.701278619755595,4.02248072254883,2.279371892832998,5.1835177428913255,3.139854372991117,All Results
2024-03-09,4.701278619755595,4.02248072254883,2.279371892832998,5.1835177428913255,3.139854372991117,1 Year
2024-03-16,3.2007761546168245,2.955962776644359,1.6911390177002614,3.921302694674753,2.597817237219159,All Results
2024-03-16,3.2007761546168245,2.955962776644359,1.6911390177002614,3.921302694674753,2.597817237219159,6 Months
2024-03-16,3.2007761546168245,2.955962776644359,1.6911390177002614,3.921302694674753,2.597817237219159,1 Year
2024-03-23,2.6779238136477153,2.4784616175199905,1.7826466252270308,3.0786493134569697,2.2193162829362136,All Results
2024-03-23,2.6779238136477153,2.4784616175199905,1.7826466252270308,3.0786493134569697,2.2193162829362136,6 Months
2024-03-23,2.6779238136477153,2.4784616175199905,1.7826466252270308,3.0786493134569697,2.2193162829362136,1 Year
2024-03-30,2.6487102837286196,2.3683340683295864,1.696532946784533,2.6801601614366577,1.726881771155556,All Results
